trade_date,PortfolioRet1,portfolio_value1,PortfolioRet2,portfolio_value2,PortfolioRet3,portfolio_value3,PortfolioRet4,portfolio_value4,PortfolioRet5,portfolio_value5,PortfolioRet6,portfolio_value6,PortfolioRet7,portfolio_value7,PortfolioRet8,portfolio_value8,PortfolioRet9,portfolio_value9,PortfolioRet10,portfolio_value10
2010-02-22,0.0088375714285714,0.9860969042054604,-0.0045954285714285,1.027042552405857,-0.0011294285714285,0.9957112149054932,0.0117398571428571,0.998294450964513,0.0002494285714285,1.0074770172824132,0.0025261428571428,1.0236821304398969,0.0034338571428571,0.9670804500079714,-0.007208,0.978453883521418,-0.0008757142857142,1.0389229822719783,-0.0194265714285714,0.990175957974142
2010-02-23,0.0078802857142857,0.993867629552572,0.0071498571428571,1.0343857599351944,0.0172902857142857,1.0129273463001278,0.0182335714285714,1.016496924142921,-0.007982,0.999435335730465,-0.0033267142857142,1.020276632472532,0.0051251428571428,0.9720368754686122,0.0064512857142857,0.9847661690822672,-0.0036652857142857,1.035115032706814,0.0003918571428571,0.9905639654959596
2010-02-24,0.0379795714285714,1.0316142961797088,0.0202969999999999,1.055380687704599,0.0363021428571428,1.0496987795294217,0.0160869999999999,1.032849310161608,0.02409,1.0235117329682115,0.0273899999999999,1.048222009435955,0.0213407142857142,0.9927808367031662,0.0331205714285714,1.0173821873257969,0.0208672857142857,1.0567150738414592,0.0256409999999999,1.015963016135241
2010-02-25,0.0087524285714285,1.0406434266202864,0.0314258571428571,1.0885469304277342,0.0101595714285714,1.060363269258535,0.0045408571428571,1.0375393313291503,0.0216162857142857,1.0456362550199765,0.0390518571428571,1.089157025602446,0.024919,1.0175199423729724,0.0139344285714285,1.0315588267449318,0.0057564285714285,1.0627979786843795,0.0265324285714285,1.0429189822920628
2010-02-26,0.0090188571428571,1.050028841021628,-0.0068078571428571,1.0811362584320865,-0.0077137142857142,1.0521839299604088,-0.0055674285714285,1.0317629052119277,-0.0078572857142857,1.0374203922110683,-0.003085,1.0857969761784625,-0.0058554285714285,1.0115619270304033,0.0170702857142857,1.0491678306485612,-0.0124994285714285,1.0495136112639554,-0.0092472857142857,1.033274812485956
2010-03-01,0.0209407142857142,1.0720171949732218,0.0038522857142857,1.0853011041956409,0.0061059999999999,1.058608565036747,0.0024061428571428,1.0342454741565683,0.0073525714285714,1.045048099746257,0.0118241428571428,1.0986355947386504,0.0057027142857142,1.017330575682564,0.0033165714285714,1.0526474706994666,0.0089327142857142,1.0588886164923446,0.0164329999999999,1.0502546174795375
2010-03-02,0.0063524285714285,1.0788271076316325,-0.0031911428571428,1.0818377533291377,0.0028002857142857,1.06157297147844,-0.0036532857142857,1.0304670799407676,-0.0120759999999999,1.0324280988937211,0.0022165714285714,1.1010707990083597,0.0026565714285714,1.0200331870233346,0.0419418571428571,1.0967974605373336,0.0137351428571428,1.0734326029096692,0.0186034285714285,1.0697929542376312
2010-03-03,0.0009359999999999,1.0798368898043755,0.0115508571428571,1.094333906669592,0.0181391428571428,1.080828995261369,0.0187548571428571,1.0497933428154738,0.0119145714285714,1.0447290372228546,0.0080864285714285,1.1099745293766263,0.0039419999999999,1.0240541578465805,-0.006519,1.0896474378920906,0.0138688571428571,1.0883198863319088,0.0173151428571428,1.0883165720678205
2010-03-04,-0.0392187142857142,1.0374870753479633,-0.0400617142857142,1.0504930143674254,-0.036735,1.0411247421204426,-0.0396191428571428,1.00820143039599,-0.0308481428571428,1.0125010866355986,-0.0304314285714285,1.0761964187697963,-0.0280157142857142,0.9953645491472528,-0.0443652857142857,1.0413049179821687,-0.0268804285714285,1.0590653813644986,-0.0433871428571428,1.041097625481718
2010-03-05,0.0083502857142857,1.0461503888519974,0.009326,1.0602899122194158,-0.003173,1.0378212533136943,-0.0031639999999999,1.005011481070217,0.0114665714285714,1.0241110026670115,0.0095932857142857,1.0865206784997463,-0.0040328571428571,0.9913503861154777,0.0023371428571428,1.0437385963333383,0.0098294285714285,1.0694753888830937,-3.25714285714289e-05,1.0410637154447735
2010-03-08,0.0092181428571428,1.0557939525864908,0.0047838571428571,1.065362187689486,0.0043265714285714,1.0423114610962456,0.0050072857142857,1.0100438607020732,0.0028978571428571,1.0270787300511688,0.0175379999999999,1.105576078159275,0.012558,1.003799764264316,0.0065735714285714,1.0505996865490927,0.0024577142857142,1.0721038538245715,0.0155281428571428,1.057229501541588
2010-03-09,0.0086922857142857,1.0649712152777877,-0.0008908571428571,1.0644131021748529,0.0078121428571428,1.0504541471319668,-0.008405,1.0015544420528724,-0.0015251428571428,1.0255122882623078,-0.0108151428571428,1.093619114934543,0.0118172857142857,1.01566195287856,0.0067177142857142,1.0576573150719906,0.0021785714285714,1.074439508648975,0.003545,1.0609773801245528
2010-03-10,-0.0141497142857142,1.0499021768590968,-0.0111725714285714,1.052520870761297,-0.0159245714285714,1.0337261150335249,-0.0179601428571428,0.9835663811943968,-0.0116018571428571,1.013614441195644,-0.0106127142857142,1.0820128477303466,-0.0070097142857142,1.0085424527780107,-0.0036785714285714,1.0537666470915472,-0.0064788571428571,1.0674783685637967,-0.02113,1.038558928082521
2010-03-11,-0.008674,1.040795325377021,-0.0064902857142857,1.0456897095898074,-0.0015651428571428,1.032108185988338,0.0040484285714285,0.9875482794339208,0.0020087142857142,1.01565050300388,0.0133282857142857,1.0964342241114249,-0.001929,1.006596974386602,0.000254,1.0540343038199085,-0.0136354285714285,1.0529228435177,-0.0041121428571428,1.0342882254046843
2010-03-12,-0.0190124285714285,1.0210072785958135,-0.013588,1.031480877815901,-0.0096041428571428,1.0221956715260796,-0.0136789999999999,0.974039606519544,-0.0064147142857142,1.0091353952129682,-0.0256065714285714,1.068358302834985,-0.0192705714285714,0.987199275491901,-0.0244845714285714,1.0282267256198654,-0.0092318571428571,1.0432024102438937,-0.011176,1.0227290201975616
2010-03-15,-0.0082302857142857,1.0126040969766046,-0.0135265714285714,1.0175284780449187,0.0090272857142857,1.0314233239088515,0.0003448571428571,0.974375511035278,-0.0047762857142857,1.0043154762410325,-0.0133742857142857,1.0540697736476403,-0.0142042857142857,0.9731768149258784,-0.0087017142857142,1.019279390432586,-0.0122825714285714,1.0303892021256151,0.0020452857142857,1.0248207932521571
2010-03-16,0.0170962857142857,1.0299158659339729,0.0059024285714285,1.0235343672059731,0.0141044285714285,1.0459709605078291,0.0118945714285714,0.985965290149538,-0.005252,0.9990408113598144,0.0021627142857142,1.056349425405248,0.0065908571428571,0.9795908842877956,0.0043874285714285,1.023751405952438,0.0006691428571428,1.0310786797002949,-6.928571428571444e-05,1.024749787811482
2010-03-17,0.0286171428571428,1.0593891154002435,0.0218612857142857,1.0459101444458538,0.0233637142857142,1.0704087271802885,0.025354,1.010963454115989,0.031587,1.030597513468237,0.0295852857142857,1.0876018249699837,0.0283264285714285,1.0073391955007964,0.0276731428571428,1.0520818248595607,0.0351512857142857,1.0673224209643482,0.0268107142857142,1.052224061586842
2010-03-18,0.0048162857142857,1.0644914360626154,-0.0004458571428571,1.045443817937166,-0.0058441428571428,1.0641531056631144,0.0036622857142857,1.014665891131663,-0.0005722857142857,1.030007717234101,0.0071048571428571,1.0953290805647062,0.0070907142857142,1.014481949924894,0.0066735714285714,1.0591029680664628,-0.0014281428571428,1.0657981320725796,-0.0041278571428571,1.0478806309783348
2010-03-19,0.025398,1.0915273895557338,0.010374,1.0562892521044462,0.0071364285714285,1.071747358290743,0.0131797142857142,1.028038897672238,-0.0004992857142857,1.0294934490952818,0.0169292857142857,1.113872219520752,0.0221761428571428,1.0369792465724212,0.0007347142857142,1.0598811061471436,0.0026788571428571,1.068653253011526,0.0102184285714285,1.0585883243573706
2010-03-22,0.0102949999999999,1.10276466403121,0.0097187142857142,1.0665550255487202,0.0026721428571428,1.0746112203388614,0.0061102857142857,1.0343205090624146,-0.0021724285714285,1.0272569481123688,0.0195981428571428,1.1357020464035223,0.0067875714285714,1.0440178172784778,-0.0104148571428571,1.0488425958382075,0.0147371428571428,1.0844021486659072,0.0007921428571428,1.0594268775371651
2010-03-23,-0.0116851428571428,1.0898787013941962,-0.0138917142857142,1.0517387478638045,-0.0110401428571428,1.0627473589504317,0.0017281428571428,1.0361079626621472,-0.0022895714285714,1.0249049699541692,0.0047492857142857,1.1410958199081915,-0.0020467142857142,1.0418810110973138,-0.0121704285714285,1.036077731942887,0.0054614285714285,1.0903245335435496,0.0148661428571428,1.0751764688453294
2010-03-24,0.0037387142857142,1.0939534464647944,0.0045092857142857,1.0564813383747074,0.0111309999999999,1.074576799802909,-0.0116004285714285,1.0240886662489963,0.0371682857142857,1.0629989307074172,-0.0072209999999999,1.1328559669926344,0.0178484285714285,1.060476949903812,0.0086677142857142,1.045058157701159,-0.0031437142857142,1.086896864731384,0.0038582857142857,1.0793248068554115
2010-03-25,-0.0134222857142857,1.0792700907482164,-0.0100681428571428,1.0458445333340454,-0.0022648571428571,1.0721430368623268,-0.0177701428571428,1.005890464351371,0.0148612857142857,1.0787964615306405,-0.0122415714285714,1.1189880297544106,-0.0130034285714285,1.0466871136340914,-0.0193732857142857,1.0248119474239694,-0.0054715714285714,1.080949830900516,-0.0076181428571428,1.0711023562875288
2010-03-26,0.0073135714285714,1.0871634096476244,0.0202797142857142,1.067053961657336,-0.0016622857142857,1.0703608288084796,0.0147295714285714,1.0207067997953534,0.0037361428571428,1.0828269992246993,0.0127024285714285,1.1332018952746497,0.0270301428571428,1.0749792158423517,0.0138272857142857,1.0389823150244144,0.0127202857142857,1.094699821592379,0.0164821428571428,1.088756418338482
2010-03-29,0.0160731428571428,1.104637542439949,0.0106031428571428,1.078368087249069,0.0055211428571428,1.076270443853021,0.0193924285714285,1.0405007835027562,0.0317275714285714,1.1171824701873865,0.0035685714285714,1.1372458071809295,0.0234868571428571,1.1002270991163812,0.0140811428571428,1.053612373428318,0.0127378571428571,1.108643951534134,0.0050241428571428,1.094226486120846
2010-03-30,-0.0036582857142857,1.1005964626989773,0.0094099999999999,1.088515530950083,0.0109597142857142,1.088066060411809,-0.001901,1.0385227915133175,0.0083234285714285,1.1264812586792434,0.0001231428571428,1.1373858508788997,0.0013015714285714,1.1016591232735309,-0.0047662857142857,1.048590555824452,-0.0008011428571428,1.107755769351248,0.0003772857142857,1.0946393221422523
2010-03-31,-0.0016081428571428,1.098826546358891,0.0007367142857142,1.0893174558919554,0.0029648571428571,1.091292020842921,0.0072491428571428,1.0460511915893964,0.0022018571428571,1.1289616094849608,0.0090487142857142,1.1476777304761168,0.0086045714285714,1.1111384278896754,-0.0002282857142857,1.0483511775804224,-0.0071152857142857,1.0998737705506654,0.0045102857142857,1.099576458239206
2010-04-01,0.0191793571428571,1.1199013331295606,0.0144112857142857,1.1050159209823731,0.0115110714285714,1.1038539612442742,0.0144900714285714,1.061208548073469,0.0190180714285714,1.1504322820142607,0.0114339999999999,1.1608002776463806,0.0144553571428571,1.1272003306999736,0.0141036428571428,1.0631367481778815,0.0174018571428571,1.1190136167809637,0.0195732857142857,1.1210987824210243
2010-04-02,0.0003437857142857,1.1202863392093,-0.0017081428571428,1.103128395929918,-0.0045068571428571,1.0988790491343692,0.0067427142857142,1.0683639741106865,0.0015257857142857,1.152187595155411,0.0036456428571428,1.1650321408871511,-0.0015387857142857,1.1254658109339544,0.0079138571428571,1.0715502605262832,0.0055505714285714,1.1252247817904506,0.0030340952380952,1.1245003028982024
2010-04-06,0.0158175714285714,1.1380065484001958,0.0056403571428571,1.10935043405739,0.0044245,1.1037410394872642,0.0036785714285714,1.072294027301165,-0.0008379285714285,1.1512221442497848,0.0086205714285714,1.1750753836742505,5.714285714285722e-05,1.1255301232660075,0.0032523571428571,1.0750353246700362,0.0019047857142857,1.1273680938801651,-0.0046243333333333,1.1193002386641668
2010-04-07,-0.0026765714285714,1.1349605925872206,0.0072927857142857,1.11744068905502,0.0112057142857142,1.1161092462211757,0.0087237142857142,1.0816484140256184,-0.0019151428571428,1.14901738938324,0.002759,1.1783174166578076,0.0047143571428571,1.1308362742421276,0.0003207857142857,1.0753801806445429,0.013144,1.1421862201061264,-0.0025132857142857,1.1164871173643356
2010-04-08,0.0012044999999999,1.136327652620992,-0.0103939999999999,1.1058260105329822,-0.0045232142857142,1.1110608449342505,0.0076286428571428,1.0898999234732147,-0.0061707857142857,1.141927049291368,-0.0006793571428571,1.1775169183042482,0.0089545,1.1409623476598287,-0.0052125714285714,1.069774684640063,-0.0028117857142857,1.138974637209378,0.0008126666666666,1.1173944492283805
2010-04-09,0.0083354285714285,1.1457994306031534,0.0058754285714285,1.1123232122702966,0.0082427142857142,1.1202190020330876,0.0140898571428571,1.1052564576949633,0.0156532857142857,1.159801959658797,0.0215014285714285,1.2028352142148158,0.0078567142857142,1.1499265628361497,0.0152986428571428,1.086140785477984,0.0157286428571428,1.156889162501388,0.0115877619047619,1.1303425500597413
2010-04-12,0.0181402142857142,1.166584477802744,0.0131660714285714,1.1269681391347055,0.0116133571428571,1.1332285053819129,0.0066398571428571,1.112595202680278,-0.0069822857142857,1.1517038910044708,0.0099162142857142,1.214762785949373,0.0015704285714285,1.1517324403654725,0.0045936428571428,1.0911301283390469,0.0090007857142857,1.1673020739482425,0.0021123809523809,1.132730264132153
2010-04-13,-0.0069692857142857,1.158454217267086,-0.0229727142857142,1.1010786220652609,-0.0140714999999999,1.1172822804684313,-0.0164625714285714,1.0942790246850682,-0.0097299999999999,1.1404978121449971,-0.0339365714285714,1.1735379018952317,0.0036612857142857,1.1559492618960618,-0.0096205714285714,1.0806328330014945,0.00265,1.1703954244442054,-0.016703619047619,1.1138095693163803
2010-04-14,0.0164367857142857,1.1774954809961158,0.0154877857142857,1.1181318918183885,0.0035145,1.1212089690431375,0.0054919999999999,1.1002888050886386,0.0051149285714285,1.1463313769899894,0.012267,1.1879336913377805,0.0052582857142857,1.162027573386329,0.0086639999999999,1.0899954358666195,0.0025567857142857,1.1733878747454896,0.0168079047619047,1.1325303744803483
2010-04-15,-0.0117217857142857,1.1636931312883396,-0.0222133571428571,1.093294428772608,-0.0155755714285714,1.1037454986594513,-0.0142685714285714,1.0845892556811738,-0.0208659999999999,1.1224120264777162,-0.0241759285714285,1.159214291268405,-0.0103826428571428,1.1499626561017064,-0.0084347857142857,1.0808015579355352,-0.0150727142857142,1.1557017345631293,-0.0146207619047619,1.1159719175251603
2010-04-16,-0.0033598571428571,1.1597832886090866,-0.0029347142857142,1.0900859219939971,-0.0031543571428571,1.1002638911618583,0.0036386428571428,1.088535688629292,-0.0086722142857142,1.1126782288672386,0.0039286428571428,1.1637684302136944,-0.005331,1.1438322051820282,-0.0017774285714285,1.078880510366416,-0.0040974285714285,1.1509663292558807,-0.0057156666666666,1.1095933940352256
2010-04-19,-0.0410036428571428,1.112227948851277,-0.0443047857142857,1.0417898988098937,-0.0404398571428571,1.0557693765838287,-0.0325162142857142,1.0531406289201743,-0.0563935714285714,1.0499303296905975,-0.0310393571428571,1.1276458062767094,-0.0450977142857142,1.0922479872019306,-0.0433522857142857,1.0321085742294367,-0.0404855714285714,1.104368799720911,-0.0435448571428571,1.0612763082053036
2010-04-20,0.0108883571428571,1.124338283982637,-0.0085757857142857,1.0328557318783926,0.0144857142857142,1.0710629501246287,0.0247635714285714,1.0792201521087696,-0.0056637857142857,1.0439837492883008,0.0076811428571428,1.1363074148069787,0.0122009285714285,1.105574426876068,0.0082724285714285,1.0406466186877088,0.0122167142857142,1.1178605578131586,-0.0082373333333333,1.052534221495847
2010-04-21,0.0220772857142857,1.149160621517631,0.0379033571428571,1.0720044315608264,0.0318322857142857,1.1051573319709815,0.0332855714285714,1.1151426115689398,0.0274492857142857,1.0726403575035866,0.0262817857142857,1.1661716027884896,0.0210217857142857,1.1288155755690512,0.0314677142857142,1.0733933891569682,0.0289694285714285,1.1502443393955442,0.0292435238095238,1.0833140310624996
2010-04-22,-0.0052140714285714,1.1431688159541369,0.0014977857142857,1.0736100644840691,-0.0073966428571428,1.0969828778854394,-0.0028956428571428,1.1119135568310543,-0.0098745714285714,1.062048493676249,0.0080456428571428,1.1755542030146675,-0.0073288571428571,1.1205426474750737,0.0074628571428571,1.081403970678334,-0.0062499999999999,1.143055312274322,-0.0110558571428571,1.0713370658942198
2010-04-23,-0.0049875,1.1374672614845656,-0.0041294999999999,1.0691765917227822,-0.0039723571428571,1.092625270114879,-0.0080895714285714,1.102918652690673,-0.0058502857142857,1.0558352065458163,-0.012982,1.1602931583511311,-0.0075611428571428,1.1120700644399937,-0.0046609285714285,1.0763636240141432,-0.0048375,1.137525782201195,-0.0058633333333333,1.0650554595645267
2010-04-26,0.0003227142857142,1.137834338419379,-0.0090476428571428,1.0595030637696572,-0.0047272142857142,1.0874601963290595,0.0002263571428571,1.1031683062056996,0.0098682857142857,1.0662544900312123,-0.0077951428571428,1.151248507425619,-0.0125006428571428,1.0981684737323094,-0.0076673571428571,1.0681107596932466,-0.0005159285714285,1.1369389001494208,-0.0034914761904761,1.0613368437859203
2010-04-27,-0.0309748571428571,1.102590082334601,-0.0410903571428571,1.0159677044854107,-0.0211757142857142,1.0644324499145086,-0.0267233571428571,1.073687945570284,-0.0124294285714285,1.0530015560084045,-0.039638,1.105615319088282,-0.0139309999999999,1.0828698887247443,-0.0246863571428571,1.0417429960113307,-0.0209026428571428,1.1131738723692046,-0.019279619047619,1.0408746737565258
2010-04-28,-0.0043779285714285,1.097763021710575,-0.0276896428571428,0.9878359215938184,0.0014821428571428,1.0660100908670604,-0.0093005714285714,1.0637020341405117,0.0003916428571428,1.0534139565463754,-0.0155581428571428,1.088413998008861,-0.0064834285714285,1.0758491791490468,-0.0190767857142857,1.0218698881070645,0.0039350714285714,1.117554291069397,-0.0020597619047619,1.0387307197558906
2010-04-29,-0.0341772142857142,1.0602445396826394,-0.0159041428571428,0.972125237977373,-0.0334036428571428,1.0304014705096267,-0.0388863571428571,1.02233853694734,-0.0346160714285714,1.016948903782712,-0.0202397857142857,1.066384731920733,-0.0194760714285714,1.05489586368957,-0.0232872857142857,0.99807331205989,-0.0338632142857142,1.0797103106349946,-0.0253329047619047,1.01241665335905
2010-04-30,-0.0127146428571428,1.0467639090193388,-0.0072163571428571,0.9651100350725432,-0.0239009285714285,1.0057739185630812,-0.0275069285714285,0.9942171438357108,-0.0272721428571428,0.989214528000335,-0.0238175,1.0409861135682106,-0.0135815714285714,1.0405687201671656,-0.0172287142857142,0.9808777921302136,-0.0222646428571428,1.0556709461795315,-0.0376044285714285,0.9743453036332848
2010-05-04,0.0018245238095238,1.0486737546942948,-0.0078271428571428,0.9575559809551684,-0.0006760952380952,1.0050939196061404,-0.0010681428571428,0.9931551778950736,-0.025541,0.9639489997406784,-0.008320619047619,1.032324464683348,-0.006340619047619,1.033970870319717,-0.0232612857142857,0.9580613135566748,-0.0103622857142857,1.0447317822149491,-0.00563192,0.9688578688308463
2010-05-05,0.0357997142857142,1.0862159754912777,0.0319907142857142,0.9881888807544822,0.0334577619047619,1.0387221126602464,0.0219914761904761,1.0149961263432012,0.0249320476190476,0.9879822221045464,0.026395238095238,1.0595729147202042,0.0323432380952381,1.0674128363620083,0.0172420476190476,0.9745802523469864,0.0327899047619047,1.0789884378555124,0.03148368,0.9993610799385988
2010-05-06,-0.0389091428571428,1.0439522429271768,-0.0398665714285714,0.9487931781549636,-0.0340143333333333,1.0033906724795163,-0.0208057142857142,0.9938784069373978,-0.0398558571428571,0.948605343800665,-0.0360069047619047,1.02142097369158,-0.0329973333333333,1.0321910591962924,-0.0413642380952381,0.9342674827459884,-0.0441542857142857,1.0313464740880292,-0.02745316,0.9719254603132716
2010-05-07,-0.0297148571428571,1.0129313511646303,-0.0081940952380952,0.9410186764919068,-0.0192980476190476,0.9840271915014984,-0.0244831428571428,0.96954513991772,-0.0135518571428571,0.9357499796965276,-0.024283238095238,0.9966175649919574,-0.015970238095238,1.0157067222211515,-0.0145749047619047,0.920650623162821,-0.0121966666666666,1.0187674849257355,-0.0087024799999999,0.9634672984334046
2010-05-10,-0.029187238095238,0.9833666826440572,-0.0141083333333333,0.9277424713310668,-0.0161774761904761,0.968108115040202,-0.0125063333333333,0.9574196852161956,-0.0059349047619047,0.9301963926860743,-0.0150024285714285,0.9816658811601344,-0.0239220476190476,0.9914089376451904,-0.0009870476190476,0.9197418971572534,-0.0035478571428571,1.0151530434274312,-0.0018113199999999,0.9617221508464062
2010-05-11,-0.0302495714285714,0.9536202619369384,-0.0280331428571428,0.9017349340976042,-0.0332516666666666,0.93591690670159,-0.0225459523809523,0.935833746584725,-0.0288610952380952,0.9033499060066288,-0.0242527619047619,0.9578577722743296,-0.0379789523809523,0.9537562648123132,-0.0261782857142857,0.8956646309900717,-0.0278489999999999,0.9868820463210206,-0.02604848,0.9366707506345264
2010-05-12,-0.0263260952380952,0.9285151641002092,-0.0241805238095238,0.8799305110537776,-0.0259893809523809,0.9115930056735484,-0.0141896666666666,0.92255457766527,-0.0030338571428571,0.9006092714417914,-0.0166051428571428,0.9419524071288896,-0.0203770476190476,0.9343215279872676,-0.0058013809523809,0.8904685392601246,-0.0118606666666666,0.9751769673302892,-0.01820988,0.9196140886659618
2010-05-13,0.0298561428571428,0.9562370454846086,0.0240737142857142,0.9011137067681688,0.0283811428571428,0.9374650569951416,0.0245045238095238,0.9451613382792536,0.0214966666666666,0.9199693687468852,0.0222556666666666,0.9629161859178146,0.0193474285714285,0.9523982470127492,0.0206368571428571,0.9088450112950446,0.0187477619047619,0.993459352928805,0.0176134399999999,0.9358116562398344
2010-05-14,0.0023648095238095,0.9584983639567902,0.0112465714285714,0.911248146436602,0.0055804761904761,0.9426965584251062,0.0048841904761904,0.9497776862861408,-0.0017210952380952,0.9183860138471414,0.0084371904761904,0.97104049319101,0.0023944285714285,0.9546786965867752,-0.001709238095238,0.907291578779072,-0.0004321904761904,0.9930299892579868,-0.0012299999999999,0.9346606079026596
2010-05-17,-0.0598523333333333,0.9011300003777938,-0.0654699523809523,0.8515887736821665,-0.0677804285714285,0.8788001816822418,-0.065176238095238,0.8878747496672109,-0.0604579999999999,0.8628622322219709,-0.0597131428571428,0.9130566135010246,-0.0739144285714285,0.8841141662592474,-0.0701438095238095,0.8436506910946364,-0.0713033809523809,0.922223593636786,-0.06897884,0.8701888033758393
2010-05-18,0.001006,0.902036537158174,0.0258570476190476,0.8736083451551125,0.0097920476190476,0.887405434908902,0.0207917142857142,0.9063351877837916,0.0259703333333333,0.8852710520135196,0.0243794285714285,0.9353164119915433,0.009545,0.8925530359761918,0.0250682380952381,0.8647995274882089,0.0183609523809523,0.9391564971241416,0.01642232,0.8844793223652944
2010-05-19,-0.0006183333333333,0.9014787778993644,0.0051128095238095,0.8780749382223011,0.0049758571428571,0.8918210375808037,0.0035152857142857,0.9095212149217624,-0.0056177142857142,0.8802978521778939,-0.0054201904761904,0.930246818883042,0.001839619047619,0.8941949935421839,-0.0029027619047619,0.86228922036456,-0.0013977142857142,0.93784382467159,-0.00877412,0.8767187946533426
2010-05-20,-0.0253507142857142,0.8786256469662026,-0.0242304285714285,0.8567988061513441,-0.0157630476190476,0.8777632200977491,-0.0205090476190476,0.8908678010143981,-0.0223512857142857,0.8606220633701938,-0.0242329523809523,0.9077041920185168,-0.0151805714285714,0.8806206025716458,-0.0217924285714285,0.8434978441218525,-0.0130412857142857,0.9256131353986692,-0.0271329599999999,0.8529308186667652
2010-05-21,0.0273659047619047,0.9026700327424468,0.0195451904761904,0.8735451020173447,0.0236840952380952,0.8985522477990413,0.022071619047619,0.910530695740178,0.0219051904761904,0.8794741535963299,0.0227560952380952,0.9283599950601086,0.0155521428571428,0.8943161399857832,0.028471,0.8675130712418456,0.0261366666666666,0.9498055773808723,0.01657464,0.8670678399310722
